	word	n_samples	wordnet_polysemy	bert_polysemy	surprisal	s_samples	in_vocab	unigram
50	akustinen	104	2	-24.66978956368981	3.426599712039416	104	1.0	16.228424149627045
51	akatemian	137	0	27.28420708820898	3.197074607340959	137	1.0	15.834145210515
52	aktiivisesti	222	1	67.9021011015665	4.711033188544952	222	1.0	15.12249070487798
53	aktiivinen	149	8	121.86551594765368	1.5059510561943854	149	1.0	15.713850976797287
54	alus	1197	4	334.25337092305824	0.14616557321795798	952	1.0	13.046337263383226
55	alkaa	1033	18	335.75952151555833	0.07188308832591482	1033	1.0	12.924469488479943
56	aloitti	2727	0	261.195260094796	0.017243829131684575	2727	1.0	11.529041738268996
57	alussa	2374	0	314.68979290821636	0.017979581385200838	2374	1.0	11.728350546492402
58	alkua	208	0	284.1802589786592	0.19625576529801947	208	1.0	15.235310535212285
59	alaisuudessa	307	0	292.8312344871241	0.3288526351738824	307	1.0	14.675883126598267
60	alueesta	151	0	155.04148412619216	2.361128014839248	151	1.0	15.694742153849583
61	alkaen	1587	0	416.9583378438072	0.03547780350384893	1587	1.0	12.305139115767856
62	alkoi	3111	0	292.3989261136459	0.01004814021808446	3111	1.0	11.334877025373958
63	alle	1098	6	543.5476766937088	0.05361960526914163	1961	1.0	12.003090452978475
64	alueella	895	0	356.180890327093	0.02153279195313995	2367	1.0	11.730173282099221
65	albumin	513	0	284.94525125024376	0.06124840762047161	696	1.0	13.497654821424746
66	alla	764	3	373.0752632652653	0.10609971647235701	764	1.0	13.344617167131567
67	alkoivat	734	0	276.0449833548634	0.02420115730067191	734	1.0	13.42106922756944
68	albumit	645	0	-22.605456135151734	1.5086093750821443	1190	1.0	12.372814058962218
69	aluksi	552	2	280.7681367550653	0.01278626475931589	1042	1.0	12.916146224773401
70	alue	576	26	293.4918720233604	0.010058026625425934	1040	1.0	12.667709195152566
71	alueelle	760	0	249.09533259372697	0.010118239468217265	760	1.0	13.370917023789623
72	alueen	653	0	340.9728260315823	0.08533695863006721	1726	1.0	12.188617299764244
73	alusta	679	16	385.6156801000537	0.045772929741253056	679	1.0	13.529041738268994
74	alettiin	619	0	153.33392871766256	0.45118138327576246	619	1.0	13.66654526201893
75	alueelta	293	0	156.45689743263517	0.13105802511846618	293	1.0	14.742997322456805
76	alkujaan	191	0	130.32010765350773	1.900207112830971	191	1.0	15.357707166572013
77	al	240	2	575.269987261415	1.1831590748365362	142	1.0	15.772744665850855
78	albumi	688	2	269.1369454345167	0.06955880439181417	992	1.0	12.975443408457176
79	alkavat	196	0	172.43780443654185	3.99677801922876	196	1.0	15.320617847836791
80	alusten	104	0	64.27761475331415	2.7600112104645143	104	1.0	16.228424149627045
81	albumilta	186	0	184.29769270628705	1.7256854486790645	181	1.0	15.426969829009126
82	alkaessa	152	0	108.45641056093818	3.3311264169843575	152	1.0	15.685281824600517
83	aloittivat	182	0	283.99832857976537	3.5102162059846815	182	1.0	15.426969829009126
84	alun	561	0	321.8388146249877	0.05750958345380098	1305	1.0	12.591730485746737
85	alkuperäisen	248	0	125.72547247577313	2.963972090232757	248	1.0	14.982667735225087
86	aloitettiin	426	0	74.21474846196423	1.1545799951038451	426	1.0	14.204577407672677
87	alkuperäinen	314	3	169.97688443895296	2.7506233598422076	412	1.0	14.242229949152076
88	alkuteos	175	1	-190.36732759391018	0.0294516157570927	175	1.0	15.48323804865587
89	alankomaalainen	135	1	2.0773006160072187	4.161403638345224	135	1.0	15.85520682604283
90	alueet	314	0	213.70002976863472	3.5706968375831654	314	1.0	14.529041738268994
91	alueita	252	0	221.93525520836772	1.938886210618038	252	1.0	14.959676092598858
92	aluksen	436	0	166.64720180436916	0.5893686406524624	629	1.0	13.64117347231062
93	alkunsa	356	0	207.3908118018238	2.727449440554287	356	1.0	14.462889403264068
94	alkuperäistä	114	0	115.33402492332284	7.815155443392302	114	1.0	16.097179616348793
95	alueeseen	295	0	263.5482841867036	0.4958803218844647	295	1.0	14.73321630166422
96	alueille	121	0	106.54037540813945	4.402770475907759	121	1.0	16.011932329730282
97	alueilla	381	0	150.960436828471	1.0580778995875924	381	1.0	14.36524083925742
98	alkuvaiheessa	114	0	142.73872816790177	1.458268237610658	114	1.0	16.097179616348793
99	alkoholin	102	0	-10.870969345730447	7.458824657926373	102	1.0	16.25616914010995
100	alaisuuteen	128	0	118.55872305926661	1.7515362565172836	128	1.0	15.931442411869913
101	aluetta	326	0	200.48359815100588	2.0135702820369072	326	1.0	14.589522841795084
102	alkuvuodesta	102	0	21.946795667545075	4.19112768184905	102	1.0	16.25616914010995
103	albumilla	203	0	139.6907612797764	2.7631493038291413	203	1.0	15.270244325321672
104	alas	242	2	292.91715527417074	0.05798795382435255	242	1.0	15.017857163687387
105	alkanut	214	0	168.52064615872166	3.546678568715247	214	1.0	15.194476817703707
106	alan	261	0	423.52905777091956	0.1591352460480919	234	1.0	15.06615272072817
107	albuminsa	128	0	106.00177589887066	4.896875931764953	128	1.0	15.931442411869913
108	albumilistan	101	0	-65.52748738263271	0.9040125880648594	101	1.0	16.270244325321674
109	aloittaa	281	29	253.60271130949295	0.4610198709013411	281	1.0	14.803118314894375
110	alukset	286	0	34.886145862995	1.2820044172784457	286	1.0	14.767743984792489
111	alkuun	257	0	315.5908343253845	0.6005864477357854	257	1.0	14.925861379606616
112	aloittanut	133	0	281.3111199713801	1.3464839779456754	133	1.0	15.876580476835395
113	albumia	271	0	186.03227558236563	3.8537117044864106	271	1.0	14.85520682604283
114	alkupuolella	269	0	145.97407746715436	0.6991055455598911	269	1.0	14.865854070242335
115	allekirjoitti	158	0	164.14891865673897	0.9651135164467748	158	1.0	15.629786712008814
116	alku	149	13	253.17066849646287	3.4967605325599647	149	1.0	15.629786712008814
117	alapuolella	156	4	177.20576474258795	0.12303644690389494	156	1.0	15.648048918401543
118	alta	131	0	234.98363881823306	0.038713039957036656	131	1.0	15.898275547934716
119	aloitteesta	109	0	3.3418027518098063	7.962601090789935	109	1.0	16.16130995376851
120	alalla	144	0	183.13116444740956	3.087610693027576	144	1.0	15.762760577278234
121	alaspäin	112	2	174.00547706917888	1.4335048947416777	112	1.0	16.12249070487798
122	alueiden	187	0	153.76075010786732	3.1110098404999085	187	1.0	15.38808081561553
123	am	134	2	546.9339398489029	1.5374921729291138	134	1.0	15.865854070242337
124	amerikkalainen	139	4	176.67057631767247	9.618307410384254	139	1.0	15.803118314894375
125	ammattilaisuransa	122	0	128.04067781280781	11.918534966765858	122	1.0	16.000155161953927
126	amerikkalaisen	187	0	142.30882009708617	1.7862798656053085	187	1.0	15.38808081561553
127	amiraali	110	2	185.00073448714812	2.757241707769307	110	1.0	16.12249070487798
128	ampui	185	0	173.62137375635254	6.295554953652459	185	1.0	15.403510856185136
129	ammuttiin	123	0	128.45771583552465	9.764411895255732	123	1.0	15.97688538263108
130	antiikin	349	0	147.19774645534028	0.21214163800033004	489	1.0	13.994302435708489
131	and	1277	0	621.5729316440795	0.0799031401776387	4130	1.0	10.930394322437047
132	antaa	723	42	309.8225383395399	0.0756106335203414	723	1.0	13.442823780209963
133	annettiin	309	0	187.6055993243727	2.812203148180999	309	1.0	14.661898897162565
134	ansiosta	698	0	327.3703325220234	0.01135554221971411	698	1.0	13.493521021917733
135	antanut	217	0	314.5432353205956	0.3310805895915126	217	1.0	15.174485342516242
136	antoi	1057	0	381.33784809497405	0.043722632717993204	1057	1.0	12.895545755179143
137	an	221	2	666.4957920878043	2.4683613298758673	197	1.0	15.306045046749519
138	annettu	226	0	198.6557879696022	4.053942353060815	226	1.0	15.109779653128426
139	annetaan	176	0	125.37381979617679	3.4297242032533344	176	1.0	15.47506411721017
140	antamaan	111	0	139.56443789791038	4.59999045380601	111	1.0	16.135314745235565
141	antavat	114	0	213.32067718734143	4.22083142608927	114	1.0	16.097179616348793
142	apua	228	0	84.00467254479167	3.1312128667507255	228	1.0	15.103465879196223
143	arvioitiin	147	0	115.24649510830734	1.6997989547014438	147	1.0	15.73321630166422
144	artikkelit	1355	0	-1325.8622587557988	0.08868303076669959	1355	0.0	12.536464661874312
145	arvonimen	177	0	84.0738898622142	2.6810118381228656	177	1.0	15.46693623632677
146	armeijan	901	0	261.7075956121009	0.05729134522452085	901	1.0	13.12408748981231
147	arkkipiispa	227	3	26.067749026785	3.2748514999377045	227	1.0	15.103465879196223
148	arkkitehti	519	2	44.55119072436823	4.672845965175959	519	1.0	13.920301854264713
149	armeijaan	147	0	131.21560081634598	7.487678717593758	147	1.0	15.713850976797287
150	arvo	246	11	375.94122635413936	2.838677643636479	259	1.0	14.834145210515
151	arvon	295	0	214.75563275127598	2.5069997198500875	295	1.0	14.73321630166422
152	arviolta	172	1	102.46369251183026	5.19640710378109	172	1.0	15.508041439656441
153	arvio	101	9	190.21325178392937	3.603756241647914	101	1.0	15.648048918401543
154	arvioidaan	134	0	110.86492696670001	0.9693926082951809	134	1.0	15.865854070242337
155	armeija	366	2	226.56717570093812	0.5590448714780005	366	1.0	14.39577520740553
156	arkisto	251	3	-237.2994825749464	0.5660868731895053	251	1.0	14.965389743793251
157	arvoisia	103	0	-1152.3578997384914	0.8145050568488038	103	1.0	16.242229949152076
158	arvioi	139	0	226.20486755778762	0.20974857264312266	139	1.0	15.813386650348203
159	artikkeleita	107	0	37.585112952183145	1.3673583102003437	107	1.0	16.1877821651297
160	armeijassa	148	0	58.3817907415461	5.026533606890085	148	1.0	15.723501146831005
161	artikkeli	147	2	139.70069350228889	8.564071246555873	147	1.0	15.73321630166422
162	arvellaan	119	0	105.80492207237546	6.284129974220981	119	1.0	16.035779071684647
163	arkeologinen	104	1	-70.83791456924264	9.558750501045814	104	1.0	16.228424149627045
164	arveltu	108	1	151.45733300679973	5.365576599483137	108	1.0	16.174485342516242
165	arvioitu	161	0	182.62891773792313	1.8819327486320312	161	1.0	15.602819664408544
166	asti	2029	0	417.0706080987833	0.05663526238993429	2029	1.0	11.954695142997014
167	asui	793	0	316.7492707817353	0.034168381895357994	793	1.0	13.30967447015021
168	asukasta	781	0	214.497944013212	0.010296006535155229	781	1.0	13.32428416503456
169	asukkaita	187	0	130.42358911104978	0.633871314283286	187	1.0	15.38808081561553
170	asiat	144	4	180.95139015089646	3.7713423317505255	144	1.0	15.762760577278234
171	asukasluku	287	0	-50.77013402719539	0.5180954702315327	287	1.0	14.762760577278234
172	asettui	236	0	260.8245132142177	5.480092037532289	236	1.0	15.053926418394909
173	asevoimien	104	0	-25.208393887895262	12.819629160257486	104	1.0	16.228424149627045
174	asennettiin	150	0	-61.365126833726514	3.5225790850321452	150	1.0	15.704264927968088
175	asuvat	141	0	213.5135600379407	1.3354847318301282	141	1.0	15.792922547788486
176	asemaa	181	0	188.36941003015605	0.07332690368864418	181	1.0	15.434875027094472
177	asioiden	119	0	126.84504053773416	0.692139270895419	119	1.0	16.035779071684647
178	asukkaista	265	0	144.29359862237445	5.185056750504476	265	1.0	14.887387231791978
179	asuu	532	0	213.15667670223186	0.3331787314408641	532	1.0	13.884677944533992
180	asutus	181	0	91.41002019291534	0.17943938359494696	181	1.0	15.434875027094472
181	asema	457	21	199.2441528586938	0.08815250441760802	457	1.0	14.09092062587711
182	asemansa	160	0	166.98782503193942	7.203249318897724	160	1.0	15.611752789178551
183	aseman	374	0	227.29763676077775	0.15032873527031082	374	1.0	14.391922881909924
184	asunut	145	0	248.98299917307037	2.9343418589439887	145	1.0	15.752845108413151
185	asioita	275	0	217.54836885598849	2.1548249768398025	275	1.0	14.823728594569662
186	astetta	158	0	102.44001229972694	5.406825041846384	158	1.0	15.611752789178551
187	astui	192	0	187.9988889709565	1.9054588134167716	192	1.0	15.350212630025087
188	asukkaat	323	1	106.74928169389723	1.8913999766157508	323	1.0	14.602819664408544
189	asetti	178	1	158.08179851120767	4.136572192224224	178	1.0	15.458853890028912
190	asiassa	170	0	128.36246400858843	4.915018423865823	170	1.0	15.52481715240727
191	asia	185	12	262.41024298762295	6.174983108365858	185	1.0	15.380427243072095
192	asukkaan	199	0	103.8313110607865	0.9451811319338767	199	1.0	15.298813477518443
193	asetettiin	179	0	179.4488729368037	4.827139008644573	179	1.0	15.450816570963493
194	asiaa	178	0	180.78498906447825	3.330162587795365	178	1.0	15.458853890028912
195	asiasta	214	0	143.76017613230985	2.198404236270167	214	1.0	15.194476817703707
196	asumaan	176	0	126.74460302141945	7.643994496627287	176	1.0	15.47506411721017
197	as	186	2	663.159362163712	3.7299152056219134	163	1.0	15.585117662675083
198	asutusta	124	0	21.690488877246345	4.477828925655734	124	1.0	15.97688538263108
199	asian	191	0	161.0165280393566	6.470179585262119	191	1.0	15.357707166572013
200	asteen	179	0	146.9073601082022	2.305577482341388	179	1.0	15.450816570963493
201	asukkaiden	153	0	64.86413279021474	7.363042260307113	153	1.0	15.675883126598267
202	aseita	155	0	82.06608663457273	2.846889935481933	155	1.0	15.657267448430918
203	asioista	125	0	143.68763998616845	6.697242378234863	125	1.0	15.965389743793251
204	asemasta	104	0	156.27422890427258	9.610772334612333	104	1.0	16.228424149627045
205	asuivat	106	0	277.3175184128152	6.138257256094015	106	1.0	16.20120268089202
206	asettaa	112	21	165.279230170372	10.24128372328622	112	1.0	16.109779653128424
207	asemassa	109	0	81.84934010187204	6.695645400143545	109	1.0	16.16130995376851
208	asemaan	118	0	214.66467181707134	1.791440489117877	118	1.0	16.047851903985222
209	at	704	1	625.4072247698347	0.1525886486625603	704	1.0	13.479145294021988
210	auton	241	0	57.14172414488922	5.923734388278641	262	1.0	14.898275547934716
211	autoa	135	0	117.9049500842606	8.529134866926405	135	1.0	15.84463758433264
212	auto	225	3	329.91647330043406	0.4303640824232179	195	1.0	15.320617847836791
213	auttaa	293	11	161.887195504543	3.96969507721097	293	1.0	14.742997322456805
214	auttamaan	119	0	75.9698962061441	5.050699364237425	119	1.0	16.035779071684647
215	automaattisesti	117	2	-91.97910076168387	11.211998727586534	117	1.0	16.060026617931324
216	auttoi	180	0	140.99805086666308	6.728169422017204	180	1.0	15.442823780209961
217	auringon	183	1	94.31536394625273	9.25132756950581	113	1.0	16.109779653128424
218	australialainen	206	2	65.72604403308493	2.893504452358172	206	1.0	15.249182709793843
219	autojen	115	0	30.593340245249642	3.9037423123484074	115	1.0	16.084688672165594
220	auki	138	0	55.430408195405086	4.851947569760723	138	1.0	15.803118314894375
221	avustivat	291	0	-625.6499148450542	0.8663739799331776	291	1.0	14.752845108413151
222	avoimissa	115	0	-5.77538294852349	4.097478369526241	115	1.0	16.084688672165594
223	avulla	1724	0	300.1439020734361	0.004520814240150202	1724	1.0	12.188617299764244
224	avioliiton	135	0	50.183982257110195	6.8495427679132534	135	1.0	15.85520682604283
225	avioitui	296	0	164.2851834133998	0.8079459333621836	296	1.0	14.728350546492402
226	av	169	1	528.2995010677361	0.6488389681993681	169	1.0	15.533278731155466
227	avataan	141	0	-201.45480974055104	3.5656282064762523	141	1.0	15.792922547788486
228	avattiin	472	0	161.25644184922638	0.46063654028052875	472	1.0	14.056973293953774
229	avasi	201	0	197.2435077227544	3.963206482763907	201	1.0	15.284458184541371
230	avoin	181	29	214.32526496566655	7.515436675667104	181	1.0	15.426969829009126
231	avioliittoon	114	0	-313.74666449176095	11.801558402546664	114	1.0	16.097179616348793
232	avoimen	103	0	96.87263820060303	0.4502230983010484	103	1.0	16.242229949152076
233	basso	881	5	144.1835592734853	0.06780980050765767	881	1.0	13.156400039644703
234	basisti	191	1	149.30684951424956	1.492870405199328	191	1.0	15.357707166572013
235	bassokitara	204	1	-137.9334300988363	2.065979881175593	204	1.0	15.263189567787721
236	black	441	2	472.3523169397703	0.6578681217952628	122	1.0	16.000155161953927
237	border	159	0	77.81321978906581	1.938129032718211	159	1.0	14.898275547934716
238	brittiläinen	536	5	175.84424388539898	0.5791929295810754	835	1.0	13.231863233593815
239	brittien	173	0	102.35908641244792	1.010328161901649	173	1.0	15.49972617144444
240	brasilialainen	220	2	28.36826954711852	6.275850465622815	220	1.0	15.154767107901737
241	brittiläisen	167	0	159.4790363954107	4.06334043762641	167	1.0	15.550352244514409
242	by	516	0	570.2620264649515	0.28939979299655366	516	1.0	13.923078938935287
243	cm	1006	2	362.19156549688836	0.013961365346597606	1006	1.0	12.868528204540663
244	cup	322	1	440.669095177294	2.0052701678005125	169	1.0	15.38808081561553
245	cupin	397	0	220.53817334125188	3.942644507268221	259	1.0	14.920301854264713
246	da	296	0	565.5083856115633	0.4939389532478959	296	1.0	14.699495683820217
247	de	1146	1	621.8928690511862	0.09226629535644353	4449	1.0	10.819194869049028
248	des	503	2	606.9790735241697	0.19524399180389201	503	1.0	13.965389743793251
249	demokraattisen	116	0	112.18648326795245	4.099444678631322	116	1.0	16.072304947709764
250	del	326	0	590.062426866601	0.8835666320682669	421	1.0	14.221570478585981
251	den	229	0	619.6940086557361	0.6528586130637202	176	1.0	15.47506411721017
252	death	229	0	422.95351795902724	2.9341832076088856	118	1.0	16.047851903985222
253	der	385	0	640.2960446673583	0.4912046321740451	553	1.0	13.828927501243978
254	debytoi	399	0	301.75097315780994	0.8938665019792043	399	1.0	14.298813477518443
255	die	276	0	608.3351149454975	2.4847877156416622	109	1.0	16.16130995376851
256	di	402	0	587.5416853742516	0.5735081243650747	557	1.0	13.818548355463982
257	divisioonan	248	1	235.3515602508165	0.49305135872301403	248	1.0	14.931442411869913
258	diplomaatti	150	3	49.07486158243459	0.44122612523535887	150	1.0	15.685281824600517
259	divisioona	161	4	189.32663771391546	1.9185458866890914	161	1.0	15.284458184541371
260	dollaria	493	0	181.44857005486026	1.3768586618693557	493	1.0	13.994302435708489
261	dollarin	289	0	190.48202682752185	1.8702628437983948	289	1.0	14.757794324384882
262	do	248	1	642.3122550917994	3.5118203983563028	153	1.0	15.648048918401543
263	dosentti	115	1	-29.05523167389469	6.571590422547382	115	1.0	16.084688672165594
264	du	414	0	555.757046763679	0.9493606633339122	414	1.0	14.242229949152076
265	edeltäjänsä	129	0	278.51551511747573	6.4605507961539335	129	1.0	15.920301854264713
266	edusti	1205	0	346.1419536563605	0.04544785717468502	1205	1.0	12.706655475393081
267	edelleen	1627	2	351.5778748310644	0.05309869211477275	1627	1.0	12.272898778767651
268	edistää	148	11	145.83872114908394	2.49893237630887	148	1.0	15.723501146831005
269	edustanut	353	0	193.90596950291462	0.7037471340396693	353	1.0	14.47506411721017
270	edetessä	127	0	41.450762980758185	5.828093145775982	127	1.0	15.942669667293167
271	edustaa	808	9	337.44271374816896	0.14389144709353124	808	1.0	13.282673774863191
272	edes	303	1	212.01661219331638	2.8048045496047527	303	1.0	14.694742153849583
273	edellisen	239	0	284.41669885842543	1.3175061711438476	239	1.0	15.035779071684649
274	eduskuntavaaleissa	113	0	-107.76953972117485	9.559459566015057	113	1.0	16.109779653128424
275	edellä	266	5	318.9516727190775	2.4610237142253193	266	1.0	14.865854070242335
276	edessä	333	2	186.36828200549556	4.493351608783275	333	1.0	14.52481715240727
277	edustaja	178	14	166.63937910720395	0.40319796599803515	178	1.0	15.450816570963493
278	edustalla	250	0	102.73454898077084	4.981632610321045	250	1.0	14.971126113342397
279	edustavat	119	0	247.98286971030456	5.3711753382402305	119	1.0	16.035779071684647
280	edustajat	193	0	131.55071161059888	7.097729638450504	193	1.0	15.32795982317796
281	edustajia	109	0	121.40171737154314	1.2614270297622463	109	1.0	16.16130995376851
282	eduskunnan	156	0	-30.19188442501164	2.7756329568532796	156	1.0	15.648048918401543
283	edustajana	201	0	108.24016835766226	4.016807982132803	201	1.0	15.284458184541371
284	eduskuntaan	102	0	-58.74262170105053	10.067818272347544	102	1.0	16.25616914010995
285	ehkä	309	2	243.31924716230833	4.696274541342529	309	1.0	14.661898897162565
286	ehdokkaana	114	0	125.62854216661258	11.228815082918134	114	1.0	16.097179616348793
287	ehti	284	0	208.563607590284	0.4124417831334425	284	1.0	14.787851558241064
288	ehdolla	306	0	228.0902073524284	0.6918044207645032	306	1.0	14.68057482192299
289	ehdotti	169	0	82.28883190962317	2.9492576991665294	169	1.0	15.533278731155466
290	ehtinyt	106	0	203.61652439665275	1.28113629577576	106	1.0	16.20120268089202
291	ei	1495	2	489.9591260398175	0.004743663262229881	16820	1.0	8.890101616489014
292	eivät	2759	0	366.95152572277306	0.02104397640463446	2759	1.0	11.512217115627635
293	eikä	2180	0	336.45835619602195	0.004647098336926627	2180	1.0	11.851895612652417
294	eivätkä	296	0	210.85518087491099	0.15844871552881895	296	1.0	14.728350546492402
295	eli	6706	1	406.6810042100147	0.015809072389892778	6706	1.0	10.22885358705867
296	elokuuta	2515	0	325.309474384466	0.02744263256823336	2515	1.0	10.588695845474998
297	elokuussa	407	0	343.4306832358943	2.533353034815774	656	1.0	13.582920106970839
298	elokuvalle	116	0	168.29978437013824	3.221130955065119	116	1.0	16.072304947709764
299	elokuvien	181	0	146.54126424242037	5.276541542611728	181	1.0	15.434875027094472
300	elokuvan	700	0	275.9446290610586	0.014512026255184893	983	1.0	13.000155161953927
301	elokuvassa	571	0	291.0858451198474	0.032748425998416306	935	1.0	13.06615272072817
302	eläkkeelle	366	0	92.3989131004155	2.507369994771122	366	1.0	14.423033414449954
303	elävä	209	17	92.27552897621031	3.246579795207792	103	1.0	16.242229949152076
304	elämän	278	0	125.53184844593676	7.7294514685226	278	1.0	14.818548355463982
305	elokuvaan	148	0	204.1348866579678	5.6721473803391325	148	1.0	15.723501146831005
306	ellei	209	1	326.9270477597711	2.3872202397390985	209	1.0	15.228424149627045
307	elokuvat	1153	0	-142.64585645066919	1.213151963516514	1153	1.0	12.381381722128337
308	elänyt	101	0	331.76175587492367	3.152126319724882	101	1.0	16.25616914010995
309	elämään	208	0	264.03365231046445	2.229652676391057	208	1.0	15.235310535212285
310	elokuvasta	283	0	227.48087325709304	2.720587434767097	283	1.0	14.792922547788486
311	elossa	139	0	234.12804067652158	3.329131779910849	139	1.0	15.813386650348203
312	elokuvia	184	0	158.98221395028614	0.819377227605361	184	1.0	15.411288206776856
313	eläimiä	127	0	134.40526730936384	3.4244182093406286	127	1.0	15.942669667293167
314	elää	626	10	310.25707291875295	0.18589915550823347	626	1.0	13.648048918401543
315	eläimet	101	0	145.83799410708096	5.454684711918972	101	1.0	16.228424149627045
316	eläinten	168	0	60.55801997818647	5.400241242987769	168	1.0	15.541790231010983
317	elokuvaa	269	0	221.86488199449775	4.395924893010505	269	1.0	14.865854070242335
318	elämää	336	0	214.01612496325214	5.400571388148126	336	1.0	14.495586441083516
319	elämä	301	10	276.37580272764336	0.5958459374101901	301	1.0	14.675883126598267
320	elämästä	209	0	192.91108374869327	4.4719186647657	209	1.0	15.221570478585981
321	elokuvaohjaaja	302	1	-19.38536148898808	3.094793660948608	302	1.0	14.694742153849583
322	elämänsä	208	0	266.0911053055805	5.809875561640813	208	1.0	15.235310535212285
323	elokuvissa	431	0	161.4466963725264	0.15333423631732637	431	1.0	14.181118434848688
324	elävät	252	0	248.90857984633755	1.4354512664592929	252	1.0	14.959676092598858
325	elokuva	722	2	282.08423444211724	0.01040636610165121	882	1.0	13.008979012340934
326	elokuun	126	0	255.4389539997773	4.547254437492008	126	1.0	15.953984980521003
327	elektronisen	102	0	-31.306593183011806	2.9035817291222368	102	1.0	16.25616914010995
328	elokuvista	126	0	148.05144972707737	4.850955179286381	126	1.0	15.909246665755719
329	elämäkerrasto	130	0	-1298.5134894458204	7.394966193345877	130	1.0	15.909246665755719
330	elokuvajuhlilla	111	0	-32.299281550142844	13.160649505821434	111	1.0	16.135314745235565
331	ensimmäistä	867	0	463.0046483790648	0.016133932830234097	867	1.0	13.181118434848687
