	word	n_samples	wordnet_polysemy	bert_polysemy	surprisal	s_samples	in_vocab	unigram
85	अनेक	9785	-1	304.19368258562326	0.002476581574636232	9785	1.0	9.677893184726372
86	अन्य	1283	-1	367.55571135070636	0.3880931789662031	1283	1.0	12.594729630041906
87	अनंत	568	-1	-64.7217509278305	3.5674164815687797	568	1.0	13.711316186263822
88	अनुवादित	667	-1	-207.04800119288328	1.5542785586981938	667	1.0	13.520174698911813
89	अन्याय	107	-1	-66.10390208863352	6.2142525699651125	107	1.0	16.158775163235045
90	अनौपचारिक	177	-1	-275.65176447306646	4.043098004187568	177	1.0	15.448281780430028
91	अनुकूल	146	-1	-111.32190760049724	5.540537215258977	146	1.0	15.740462531923338
92	अनुवाद	942	-1	18.819177129336076	1.627400786752344	942	1.0	13.054438503420307
93	अन्न	569	-1	-42.568964658359114	4.03139709022636	569	1.0	13.765209194259024
94	अनुभव	554	-1	31.46808030223397	1.0277695859570581	554	1.0	13.787850034453122
95	अनुयायी	207	-1	-39.128819459465944	1.8594450679954124	207	1.0	15.239695158618611
96	अनेकदा	371	-1	59.52291001235868	3.246304171104637	371	1.0	14.393240416872066
97	अनुराधा	131	-1	-217.6505287206644	2.3933384752910554	131	1.0	15.780263539981314
98	अनुक्रमे	326	-1	-118.94203496954442	7.533898131247678	326	1.0	14.58258287214162
99	अनुसूचित	843	-1	-172.77311323384632	0.359069953724961	843	1.0	13.191942027170242
100	अनिल	426	-1	-95.33856186457467	3.1117638259986196	426	1.0	13.903961264206218
101	अनुवादक	201	-1	-80.28552703952202	1.128223480499206	201	1.0	15.28192339400791
102	अन्	103	-1	0.3624283667525226	5.3845437128567	103	1.0	16.239695158618613
103	अन	109	-1	132.1567776841452	5.104833422450844	109	1.0	16.145719010409596
104	अनुदान	173	-1	-80.5607814879961	2.133276179174467	173	1.0	15.497191380910975
105	अपंगांसाठी	155	-1	-625.204867907824	0.9984536012428091	155	1.0	15.654732657897455
106	अपूर्ण	292	-1	36.45989381810372	1.1722727801701793	292	1.0	14.740462531923338
107	अपहरण	118	-1	-88.11659978372899	8.032009714740818	118	1.0	16.04531711345176
108	अपेक्षा	171	-1	-32.864153618907324	8.559412175451802	171	1.0	15.50550664912298
109	अपेक्षित	240	-1	-75.83138466795879	4.489712210496267	240	1.0	15.009397539196817
110	अपवाद	169	-1	22.078243095144817	0.6470092843181988	169	1.0	15.513870122057606
111	अपंग	136	-1	-160.9282119347193	3.4722067246980526	136	1.0	15.831610419981535
112	अपघात	156	-1	-44.48995291190249	6.694422186949314	156	1.0	15.627251921475347
113	अपघातात	103	-1	-122.65166177181915	10.962158804958307	103	1.0	16.239695158618613
114	अफगाणिस्तान	168	-1	-41.84118064072835	0.878889596035151	168	1.0	15.456319099495447
115	अब्दुल	320	-1	-15.901052464963868	1.7034073596820236	320	1.0	14.444279849872533
116	अबु	145	-1	-0.5992624228487862	2.5264423847198487	145	1.0	15.472529326676705
117	अब्ज	282	-1	157.56016263102515	0.6291808325571094	282	1.0	14.790387757255022
118	अब्राहम	116	-1	-177.35564824199392	10.277281896821384	116	1.0	15.985938566372829
119	अभिनय	548	-1	67.75413408330651	2.7228946113614487	548	1.0	13.81860135941967
120	अभ्यासक्रमात	111	-1	-127.05632845015958	8.477572606490538	111	1.0	16.132779954702098
121	अभिनेत्री	1531	-1	264.47454573569513	0.007580299558822558	1531	1.0	12.330032813760038
122	अभियांत्रिकी	774	-1	-94.04744378905188	0.9152880493733185	774	1.0	13.32726637946866
123	अभ्यासक्रम	339	-1	-61.257508079744255	0.7653738149993978	339	1.0	14.522282361873804
124	अभिनव	147	-1	-106.73263350207381	7.72101767371301	147	1.0	15.53925544047752
125	अभिनेता	941	-1	255.58607152809415	0.04053124800788133	941	1.0	13.045317113451759
126	अभ्यासक	460	-1	-1.6931761015880697	3.3028764053531314	460	1.0	14.091511936330367
127	अभाव	130	-1	33.40611647188564	7.42597068639902	130	1.0	15.884852441258513
128	अभ्यंकर	128	-1	-322.8222397847507	9.087412018328905	128	1.0	15.842102793799176
129	अभ्यास	2023	-1	112.48942710121804	0.3291978376496618	2023	1.0	11.95074037691497
130	अभियानात	181	-1	-978.9216272230451	2.686058375716868	181	1.0	15.432340236561007
131	अभिषेक	163	-1	-166.96003733801967	5.819926169020998	163	1.0	15.41657292070269
132	अभिजात	219	-1	-220.63218938759636	7.185845159504511	219	1.0	15.15223231736827
133	अभियान	107	-1	-40.84936052687033	12.784257349566879	107	1.0	16.185247374596234
134	अभिनेते	624	-1	-49.70449910432737	1.7843698435104811	624	1.0	13.638638681777152
135	अभंग	300	-1	-139.36623288406074	3.9297401320934298	300	1.0	14.476610503488523
136	अभयारण्य	322	-1	-196.22754609754864	4.869230234104654	322	1.0	14.569447469952484
137	अभियंता	177	-1	-127.59939953166041	8.729628069926116	177	1.0	15.456319099495447
138	अभय	113	-1	-103.5614085928148	6.889157054698573	113	1.0	15.940134876759702
139	अमेरिकेचे	389	-1	-66.74119177532249	5.099152204616518	389	1.0	14.325425032644494
140	अमेरिकेच्या	860	-1	-36.95084385608131	4.376427787161151	860	1.0	13.190265449362858
141	अमेरिकन	2480	-1	286.12693138431126	0.005250789898442963	2480	1.0	11.635783555096463
142	अमृता	101	-1	-194.24338907104263	8.919684438422175	101	1.0	16.17195055198278
143	अमेरिकेमधील	189	-1	-117.22677298815765	5.150711064616209	189	1.0	15.370279268428757
144	अमेरिका	1091	-1	306.78739106919636	0.018158532755889707	1091	1.0	12.767707368114221
145	अमेरिकेचा	278	-1	-93.39786069925135	6.2816333856514035	278	1.0	14.816013564930516
146	अमित	121	-1	-165.7305301556811	8.320583820343018	121	1.0	15.627251921475347
147	अमरावती	597	-1	-214.642938806445	6.396901629677969	597	1.0	13.680391613068922
148	अमेरिकेची	340	-1	-12.266861093718664	6.5390671603819905	340	1.0	14.526506947735532
149	अमेरिकेने	209	-1	-127.01187293009421	7.929940448423322	209	1.0	15.205425256533864
150	अमेरिकेतील	642	-1	-20.01825477513342	3.0562955538896013	642	1.0	13.611459949431756
151	अमृतसर	119	-1	-153.56139715971295	1.1987773401725317	119	1.0	16.00939753919682
152	अमोल	104	-1	-171.7318543993344	5.144055116635102	104	1.0	15.985938566372829
153	अमिराती	116	-1	-273.84917783785676	0.8938059752228958	116	0.0	16.069770157176297
154	अमेरिकेत	454	-1	-39.88947656499539	2.3330456776634714	454	1.0	14.110412141673644
155	अमिताभ	129	-1	-116.96871724823016	1.9596985989762832	129	1.0	15.790387757255022
156	अमर	191	-1	-66.64637038450682	7.015373346069096	191	1.0	15.191942027170242
157	अमृत	190	-1	-112.36029724188387	4.8805507722653845	190	1.0	15.310778256680095
158	अमेरिकी	151	-1	246.3210663809324	2.92607458675934	151	1.0	15.692207363316117
159	अयशस्वी	105	-1	-270.5486871149734	3.5059370023863656	105	1.0	16.212214422196503
160	अयोग्य	229	-1	-55.56916098850789	2.124832740944188	229	1.0	15.094644825815328
161	अर्थशास्त्र	302	-1	34.06867315513602	4.004042862661627	302	1.0	14.678040031389523
162	अरबी	405	-1	118.99813899635696	0.742060370306358	405	1.0	14.250136905340257
163	अरुण	486	-1	-151.44928627279788	0.5895169073248229	486	1.0	13.893010964645677
164	अर्थ	1642	-1	336.7591153672375	0.023282003314713202	1642	1.0	12.239695158618611
165	अर्थात	561	-1	125.05982960291882	3.78779743587907	561	1.0	13.800583524360908
166	अर्पण	230	-1	-341.5938614106496	4.408404917302339	230	1.0	15.088385835343646
167	अरविंद	292	-1	-191.0053964144242	4.016868399022377	292	1.0	14.609217998645086
168	अर्धवट	105	-1	-324.0650048769367	8.086389745984759	105	1.0	16.212214422196503
169	अर्जुन	303	-1	-121.29542678700938	2.9491830819805855	303	1.0	14.456319099495447
170	अर्थशास्त्रज्ञ	106	-1	-91.13041949296576	7.978255181942346	106	1.0	16.198667890358553
171	अरुणाचल	158	-1	-217.51223144398622	2.6669166046607344	158	1.0	15.347677839491622
172	अर्थव्यवस्था	228	-1	60.27183955410092	0.19030120668079084	228	1.0	15.088385835343646
173	अरब	389	-1	111.06972309988502	3.454132739789688	389	1.0	14.274798959574529
174	अर्थाने	286	-1	64.31028388921752	4.6291926090533915	286	1.0	14.770209875317391
175	अरुणा	109	-1	-181.45129658048165	9.25830726448549	109	1.0	16.033244281151184
176	अर्ज	197	-1	-194.10238166668904	2.848725499235434	197	1.0	15.296278686984977
177	अर्धा	179	-1	-60.91965254905633	7.2148696989986485	179	1.0	15.448281780430028
178	अर्ध्या	106	-1	-200.12616450371837	9.321755229302173	106	1.0	16.185247374596234
179	अल	497	-1	141.04177171927498	1.9322675503340645	497	1.0	13.974350592097617
180	अली	640	-1	75.43011848124466	1.1761198137177415	640	1.0	13.41657292070269
181	अलाहाबाद	167	-1	-52.71133740618645	6.020463866388012	167	1.0	15.522282361873804
182	अलेक्झांडर	261	-1	-91.47973457125994	7.576258663016717	261	1.0	14.61820678187234
183	अल्फा	164	-1	-258.42318632017157	5.882632656795223	164	1.0	15.440288989676498
184	अलीकडे	125	-1	-52.830785298770316	9.49032250404358	125	1.0	15.951450189987536
185	अलंकार	144	-1	-109.99574935458087	9.370043247938156	144	1.0	15.750310317879686
186	अल्प	117	-1	116.91390136933937	2.083149813943439	117	1.0	16.033244281151184
187	अवतार	451	-1	-48.17375393797857	2.5592889843917472	451	1.0	14.082153881632133
188	अवलंबून	466	-1	-210.43471116911897	5.786862384096236	466	1.0	14.07285613705004
189	अवयव	159	-1	-25.361831718315536	8.786039033026066	159	1.0	15.618206781872342
190	अविनाश	130	-1	-250.57353523288842	6.859639010062584	130	1.0	15.711316186263822
191	अवस्थेत	221	-1	-137.23957494440842	5.6990119051609645	221	1.0	15.119955914344514
192	अव्वल	145	-1	-117.12123272247914	3.1958999237109875	145	1.0	15.750310317879686
193	अवघड	257	-1	-120.18576556689655	5.143623615981076	257	1.0	14.91776706373125
194	अवशेष	325	-1	-232.72513867417106	2.6993809146147507	325	1.0	14.565095445412778
195	अवकाश	226	-1	-57.62486083571847	6.22038138440225	226	1.0	15.075948732105422
196	अवस्था	233	-1	117.2386422997305	0.7978060513638887	233	1.0	15.039268068778954
197	अवघ्या	199	-1	21.67462461498858	4.0459911646555415	199	1.0	15.296278686984977
198	अवॉर्ड	128	-1	-86.78512300323554	0.953384724452917	128	1.0	15.928907621336448
199	अवलंब	110	-1	-318.15847106966146	1.8056524836204269	110	1.0	16.145719010409596
200	अविभाज्य	151	-1	-232.351083658522	1.671713078357526	151	1.0	15.68274703406705
201	अवकाशात	114	-1	-199.52162655236782	10.00443750933597	114	1.0	16.09464482581533
202	अशा	5245	-1	300.4716413021114	0.00313857706027478	5245	1.0	10.580385316437374
203	अशाप्रकारे	130	-1	-137.1047934109243	8.290988988142747	130	1.0	15.89574075740125
204	अशीच	122	-1	267.1493354330262	10.57682421559193	122	1.0	15.997620371420462
205	अशी	4357	-1	416.5570050955016	0.008834050698315648	4357	1.0	10.845727243678494
206	अश्या	456	-1	127.15297069950103	4.12226128643542	456	1.0	14.091511936330367
207	अशोक	907	-1	-66.37031354457467	0.2708809887322925	907	1.0	12.957141302065391
208	अशाच	175	-1	205.9404269913202	8.772946319580079	175	1.0	15.480703258122405
209	अशक्य	116	-1	-208.7967947945365	6.824035679471904	116	1.0	16.069770157176297
210	असल्यास	641	-1	55.17737545380798	2.4382820653841017	641	1.0	13.606979526449086
211	असल्याने	1791	-1	54.16969268286798	1.7222708723981544	1791	1.0	12.131170701840443
212	असतात	6094	-1	267.24201613821424	0.0009572708482510901	6094	1.0	10.363886746916451
213	असू	646	-1	144.6351329291966	1.9778842030456376	646	1.0	13.598060208760565
214	असलेली	1705	-1	292.5944863303284	2.3103013177650853	1705	1.0	12.202042617139213
215	असे	15056	-1	461.68323229958435	0.0010726044332063423	15056	1.0	9.05921216617316
216	असते	8080	-1	318.7840327711975	0.002145465081138768	8080	1.0	9.952337947717162
217	अस्तित्वात	608	-1	144.47801296087619	2.546609068338416	608	1.0	13.685106306940973
218	असताना	1868	-1	114.82327800133135	0.3631484208538201	1868	1.0	12.071312321984703
219	असणारे	1122	-1	-33.61619201556265	1.3820873110616536	1122	1.0	12.8069926643591
220	असलेले	2306	-1	229.50012848034623	2.050455863953464	2306	1.0	11.761470025753232
221	असलेल्या	5069	-1	298.37966270517535	0.0005817260289013404	5069	1.0	10.62923812796199
222	असून	7895	-1	274.68908698539957	0.0018051811556861637	7895	1.0	9.991402636940089
223	असत	1549	-1	135.85017419734658	0.15558283266538045	1549	1.0	12.334655358698035
224	असा	4112	-1	382.92357854375916	0.01996088635361056	4112	1.0	10.931356128479203
225	असतो	4103	-1	289.8444223097054	0.0010370810280430247	4103	1.0	10.93380879823477
226	असला	456	-1	151.08085598583028	4.202687748135967	456	1.0	14.104084521701633
227	असल्यामुळे	1030	-1	66.05635969849403	1.8277390680917838	1030	1.0	12.92611440644477
228	असल्याचा	272	-1	46.814889698749084	5.836186012801002	272	1.0	14.810851859814736
229	असाही	121	-1	251.92658809232046	4.321650769099716	121	1.0	16.00939753919682
230	असणे	438	-1	147.00737754108545	2.2824732912321615	438	1.0	14.148971988204684
231	असतांना	209	-1	63.46617552046221	3.9701087155410546	209	1.0	15.219035688052518
232	अस्तित्व	273	-1	103.79717724365422	0.31796944134884886	273	1.0	14.800583524360908
233	असले	857	-1	279.94561670136295	0.22437914512489673	857	1.0	13.195301039260158
234	असावे	540	-1	216.75558076413984	2.6306006079194724	540	1.0	13.85532648895534
235	असल्याची	216	-1	56.08574545450373	8.329222136073643	216	1.0	15.178583644315225
236	असोसिएशन	353	-1	-93.57205981520569	1.7660227235691575	353	1.0	14.460354612730603
237	असलेला	1407	-1	199.9590813026518	3.287117859871572	1407	1.0	12.477632604162439
238	असली	479	-1	176.96731290951567	3.983934456968606	479	1.0	14.015322373153921
239	असंख्य	277	-1	-229.78971374632428	2.492627894512583	277	1.0	14.821193804036195
240	असणाऱ्या	731	-1	108.87650055079351	1.832954543356041	731	1.0	13.424435038475659
241	असता	613	-1	135.99231989555088	3.8714372831689983	613	1.0	13.668671848855329
242	असेल	1706	-1	226.25468454771	0.5974728428029686	1706	1.0	12.194460552757569
243	असल्याचे	1068	-1	80.41870220037832	3.0930690935600116	1068	1.0	12.876739795471194
244	असण्याची	117	-1	105.39163956021797	7.077935104696159	117	1.0	16.05749182739786
245	असणारा	304	-1	126.07413947953626	1.849862772383188	304	1.0	14.687469444309453
246	असूनही	272	-1	129.30501147831413	2.572463400223676	272	1.0	14.847377735839851
247	असेही	855	-1	302.6014696719017	2.099321886339383	855	1.0	13.193620555621239
248	असावेत	160	-1	155.97135698880726	6.785210931301117	160	1.0	15.609217998645086
249	असावी	458	-1	188.36620538428	1.6233797118588307	458	1.0	14.088385835343646
250	असावा	553	-1	193.6069844504339	1.0187583292950666	553	1.0	13.823790915522235
251	असणारी	367	-1	159.92930568757438	3.5136884507756143	367	1.0	14.4048595001389
252	असेच	195	-1	291.34582488139205	7.4364969473618725	195	1.0	15.325425032644494
253	असं	213	-1	54.14455709992025	5.152783068133072	213	1.0	15.185247374596234
254	असणार	131	-1	170.80109172554552	8.586230865871633	131	1.0	15.89574075740125
255	असतानाच	288	-1	77.0008086766789	5.105915593190326	288	1.0	14.760225786744769
256	असतील	416	-1	154.05550881990592	2.5185243516730575	416	1.0	14.22932844306035
257	असल्या	129	-1	155.4133159979873	3.3184861785681674	129	1.0	15.89574075740125
258	असो	214	-1	73.64510987053815	4.761651216823364	214	1.0	15.171950551982777
259	असुन	146	-1	76.58457628936546	2.778971828112047	146	1.0	15.740462531923338
260	अस्पृश्य	130	-1	-192.51092944819237	5.893084900195782	130	1.0	15.884852441258513
261	अहमदनगर	860	-1	-164.35103050976562	0.2976409373734536	860	1.0	13.139234976839397
262	अहमद	410	-1	-60.92577697589613	1.5251988570137722	410	1.0	13.687469444309453
263	अहमदाबाद	256	-1	-95.72890891922407	1.2341348080080934	256	1.0	14.863319279708874
264	अहवाल	232	-1	-104.00126115473063	0.5339106489615194	232	1.0	15.051391627861443
265	अाहे	165	-1	-33.87094973375848	7.914454124913071	165	1.0	15.565095445412778
266	अॉटोरिक्शासुध्दा	110	-1	-1428.8221125138862	5.582824009115046	110	1.0	16.145719010409596
267	आंध्र	645	-1	-47.8733939090153	0.6497002237223498	645	1.0	13.057491827397861
268	आंबेडकरांचे	176	-1	-305.9366724100718	11.070513489571484	176	1.0	15.440288989676498
269	आंतरराष्ट्रीय	3670	-1	369.0706980405241	0.013875597413394225	3670	1.0	11.087605367355506
270	आंबेडकर	2488	-1	-172.67923799755496	1.2515408091982259	2488	1.0	11.573812662513888
271	आंबेडकरवादी	167	-1	-408.75612772359176	4.967003328357628	167	1.0	15.53925544047752
272	आंबट	135	-1	-298.5139940432094	6.312607224782308	135	1.0	15.842102793799176
273	आंबेडकरी	221	-1	-264.07913485501393	6.270535146488863	221	1.0	15.139234976839399
274	आंबेडकरांनी	195	-1	-296.22675918849137	5.336161386049711	195	1.0	15.325425032644494
275	आंबा	219	-1	-76.70564498100599	3.0923000410811543	219	1.0	15.11358638946879
276	आंबेडकरांच्या	160	-1	-279.72884266146053	6.565944591164589	160	1.0	15.609217998645086
277	आंदोलन	295	-1	-30.244653488939296	0.0655983190486071	295	1.0	14.720966356297541
278	आई	1062	-1	385.82596197125076	0.006620519856662806	1062	1.0	12.84078706635651
279	आईचे	205	-1	84.33770666900816	4.043147502657844	205	1.0	15.253634349576485
280	आकार	786	-1	204.04516543263486	0.01051572257930024	786	1.0	13.310778256680095
281	आकाराचे	640	-1	-237.2048836216945	1.7256904455498443	640	1.0	13.6137053896374
282	आकाराचा	151	-1	103.1413328215707	5.6792916225281775	151	1.0	15.673348336064802
283	आक्रमक	130	-1	-14.65876055814223	9.626863857416007	130	1.0	15.906711875222253
284	आकाश	193	-1	-12.02155872981296	7.51264450957738	193	1.0	15.225889359093578
285	आकाराच्या	155	-1	45.681111998509344	4.118234192940497	155	1.0	15.654732657897455
286	आक्रमण	353	-1	73.06377323480332	0.16844280749373403	353	1.0	14.464401445793305
287	आकर्षण	235	-1	89.73787436173617	2.121281415350894	235	1.0	15.04531711345176
288	आकाशात	135	-1	-166.49097061967421	7.283813294657954	135	1.0	15.852672035509364
289	आकर्षित	190	-1	61.39186907402816	4.788919500300759	190	1.0	15.355172376038547
290	आकाशवाणी	134	-1	-164.20979978063582	13.124170865585555	134	1.0	15.863319279708874
291	आकडा	110	-1	-64.90374408365456	7.580024522001093	110	1.0	16.132779954702098
292	आकाराची	124	-1	119.74851667423565	5.651941124470003	124	1.0	15.962854953259788
293	आकलन	123	-1	-62.16975716012265	2.868846741149096	123	1.0	15.985938566372829
294	आकर्षक	160	-1	-23.02216266684372	7.930016431212425	160	1.0	15.609217998645086
295	आकाराने	235	-1	-21.506621063169344	2.9648203537819233	235	1.0	15.057491827397863
296	आकारमान	105	-1	88.7623160887379	3.265529666060493	105	1.0	16.198667890358553
297	आख्यायिका	135	-1	-29.71497611957138	9.115250704023573	135	1.0	15.842102793799176
298	आग्नेय	264	-1	11.593304070184148	1.9795030013968546	264	1.0	14.75525953385142
299	आगमन	106	-1	126.77285906261719	8.382875561714172	106	1.0	16.10724486259496
300	आग	259	-1	-51.83192901927324	3.0209315776479753	259	1.0	14.906711875222253
301	आगाशे	107	-1	-241.12673892176724	11.879475468787078	107	1.0	16.145719010409596
302	आगरी	193	-1	-179.68302541261747	7.7563305938799765	193	1.0	15.332804563010091
303	आग्रह	133	-1	9.093805651944985	0.22432944171928934	133	1.0	15.863319279708874
304	आग्रा	219	-1	-198.28666953263118	1.2064450798581725	219	1.0	15.039268068778954
305	आगरकर	129	-1	-232.29014081140176	3.584952944008879	129	1.0	15.750310317879686
306	आघाडी	252	-1	-76.8634496341162	2.819127721209375	252	1.0	14.951450189987536
307	आचार्य	633	-1	-8.693162544098902	0.9796149699814841	633	1.0	13.593621143594067
308	आजही	799	-1	136.98190251120664	3.3651551860518687	799	1.0	13.287289903757724
309	आज	1188	-1	191.5079835305679	0.015670201485471522	1188	1.0	12.716133202561599
