	word	n_samples	wordnet_polysemy	bert_polysemy	surprisal	s_samples	in_vocab	unigram
90	anak	1862	18	481.6947582518351	0.04024064233898454	5093	1.0	11.091257479355935
91	an	1318	1	681.2751511131048	0.15019022571038637	4036	1.0	11.432725760638943
92	and	4957	0	616.2950105150368	0.04961479966966778	17063	1.0	9.352239986935645
93	angkatan	1076	2	468.5730611779679	0.07668907870164772	726	1.0	13.890198526238184
94	anti	486	2	475.16429470097245	0.03881397924093965	773	1.0	13.812092990347061
95	anaknya	696	0	312.84645806280747	0.07566706642724215	696	1.0	13.958338456260718
96	angkasa	384	9	243.3304098275029	2.094496828493717	457	1.0	14.563970293917194
97	antena	119	1	136.17977370985054	0.013127618578712391	119	1.0	16.496856098058657
98	anggaran	288	15	293.298839078475	0.20266132951504404	317	1.0	15.102836380048899
99	angka	494	15	471.22821786512117	0.02501695366998886	836	1.0	13.70319233489343
100	anime	461	0	375.7912119707386	0.0794720148849063	634	1.0	14.098306721568383
101	anggotanya	228	0	299.5065880170777	7.087621804653552	228	1.0	15.576515547236308
102	animasi	410	5	291.870462235799	2.7006142193899083	566	1.0	14.258372399970408
103	antaranya	1169	0	451.0486940527114	0.0010589220663297142	1169	1.0	13.2185026422232
104	antar	706	0	402.78714164513696	0.027144773787358984	706	1.0	13.948113785250255
105	angkutan	266	2	153.59190063240084	0.41313550858885967	292	1.0	15.216046990496887
106	ancaman	395	6	181.01763031752412	1.7728718987371348	395	1.0	14.782724138190295
107	antariksa	151	0	-14.749879746822558	7.117695374204623	151	1.0	16.148932794638352
108	anda	398	0	453.40677435756925	0.11669557292322118	282	1.0	15.26597221582857
109	analisis	362	4	298.8778666069224	2.2472713929428547	432	1.0	14.640932275732078
110	angkat	179	7	270.00010396479865	4.759089520024188	179	1.0	15.907924695134556
111	anjing	448	3	222.35864069880176	0.04436874134632277	448	1.0	14.601938144116215
112	analog	154	2	336.5611709669171	1.8708848442763995	154	1.0	16.139594930059015
113	andalan	104	1	98.03007751862954	3.7892652813058634	104	1.0	16.70147381766713
114	any	102	0	636.1867198948117	1.227745309112566	102	1.0	16.71527961719216
115	anggur	278	6	126.01364476502695	0.14819020915581976	278	1.0	15.27616798293446
116	angin	444	7	363.36670364844656	0.06846095158633074	540	1.0	14.3229621944134
117	aneh	225	21	146.16917649389592	3.928419817818536	225	1.0	15.589170848042336
118	aneka	101	2	113.12269725757702	3.148006313618752	101	1.0	16.743293993361757
119	apakah	385	0	446.064758751704	0.13822666864474323	565	1.0	14.268514410391022
120	api	959	12	435.8044081506002	0.011134097052518544	2313	1.0	12.23643223068725
121	apa	672	0	584.948562544109	0.052757240552814055	1351	1.0	13.00738959456586
122	apabila	468	3	390.72047654839514	0.07000079896276776	652	1.0	14.045031928526036
123	apapun	482	0	405.8557618343292	0.7751814603247135	482	1.0	14.479081396330681
124	aplikasi	449	6	308.059807211068	0.05094561462762558	696	1.0	13.956287716695956
125	apalagi	111	0	198.86239387771562	0.043413010644214024	111	1.0	16.60836441327565
126	apartemen	142	1	100.20720189508376	4.309611704148037	142	1.0	16.255847998554863
127	area	597	2	501.79716026571214	0.138813352162256	815	1.0	13.737999693692245
128	arti	476	2	362.8236714756262	0.09691385375974723	476	1.0	14.50582625156321
129	artinya	556	0	223.09353131226223	3.6205604105155325	718	1.0	13.921863886092432
130	arah	1460	10	464.8436316838279	0.016957114706321084	1460	1.0	12.895100654776972
131	armada	405	1	377.8832653527727	0.06653665523948428	448	1.0	14.585996600247194
132	art	493	0	541.7534969494483	0.8655312904360389	133	1.0	16.34963014487548
133	artikel	448	4	426.5228300591474	0.027949419352620443	593	1.0	14.19655081487109
134	arus	410	16	230.43785838853293	3.392793135199605	410	1.0	14.73272475165157
135	arsitektur	392	1	200.86731528549524	0.4819633845190106	483	1.0	14.493878398258762
136	aransemen	181	0	-66.96197157111806	3.005293085100901	181	1.0	15.907924695134556
137	arkeologi	188	2	61.720521613913064	5.106860457582677	188	1.0	15.845863727002305
138	are	457	1	686.4228799701962	0.2687365565233785	785	1.0	13.78818545086046
139	artis	449	4	440.55490619782734	0.0973432409419528	607	1.0	14.151276735106649
140	arca	137	5	118.89130798591384	9.200343824651119	137	1.0	16.296778262609745
141	arsip	168	1	227.19953320494423	6.068848203148758	114	1.0	16.570229284388876
142	article	261	0	378.1072286281995	0.19769612346574175	261	1.0	15.382296333795802
143	arsitek	213	1	110.66048177668787	4.050313684302316	213	1.0	15.674252348932106
144	artileri	134	3	140.00829452387802	0.08916908344864209	134	1.0	16.338903738282422
145	artefak	113	1	83.60717822412114	11.847919898750508	113	1.0	16.58282932116851
146	arahan	121	21	355.9731863001834	6.993185557609747	121	1.0	16.484981997770365
147	arwah	117	2	37.5698623428975	1.8946681477002099	117	1.0	16.53307628597141
148	arena	248	4	391.24966361889653	0.24363306118307515	127	1.0	16.415719335333254
149	argumen	140	1	107.23935732528443	9.244140025547573	140	1.0	16.27616798293446
150	as	912	1	688.194424391791	0.12447492672798775	2329	1.0	12.225277316550427
151	asli	854	20	440.26163152963017	0.0023381964387160495	1611	1.0	12.73272475165157
152	aslinya	568	0	295.1778991719486	6.841477669040922	568	1.0	14.253328006576346
153	asing	520	12	447.91965163253985	0.005908482025062576	836	1.0	13.694620146626066
154	asal	1017	18	451.04731410011135	0.02435982482328388	2341	1.0	12.183898156675848
155	asap	181	6	164.77616625397167	9.091494818418724	181	1.0	15.907924695134556
156	aspek	510	4	297.9292980452623	1.3182403115610428	510	1.0	14.404492079909998
157	asam	609	4	326.2035479595783	0.0032460224950762195	951	1.0	13.50582625156321
158	asosiasi	370	5	268.07849570629224	5.281856333300219	236	1.0	15.508828739724734
159	asalnya	215	0	299.54784266640996	8.01245022041853	215	1.0	15.654168102888773
160	asisten	322	1	292.5644402619522	0.17392846133122694	337	1.0	15.014839899051069
161	aset	185	2	146.48395070224956	4.1902671382233905	185	1.0	15.868824875445615
162	asin	110	6	91.3833849106848	9.007066960768267	110	1.0	16.60836441327565
163	asumsi	121	0	180.68555413557988	9.377742861913255	121	1.0	16.484981997770365
164	asuransi	220	1	38.33327476808692	6.661094993542713	157	1.0	16.11193858715615
165	astronomi	182	2	298.20191721981115	0.4486111867268586	182	1.0	15.89215737927624
166	asasi	224	4	216.16701546520585	1.6859769634646564	203	1.0	15.743293993361757
167	astronom	120	1	225.53070452304016	1.7357960021006875	120	1.0	16.496856098058657
168	asrama	144	3	194.2100335384774	5.50927523854706	144	1.0	16.235810245318316
169	atau	23537	1	418.90889250718476	0.007483260529691505	23537	1.0	8.886837949268171
170	at	978	0	599.9492334886287	0.1746822102445066	2768	1.0	11.971222048229444
171	atas	1482	11	580.1995654361322	0.03941141475935726	8763	1.0	10.311775905441694
172	atom	618	3	374.39806905269444	0.09054730004591953	618	1.0	14.13494856520265
173	ataupun	762	0	340.243621497488	0.3886340969583946	762	1.0	13.836403397753239
174	aturan	375	13	192.28992727955116	0.9592774942467165	446	1.0	14.611588314149936
175	atlet	291	1	191.60399302005249	0.6380393689166036	291	1.0	15.220962480911004
176	atasnya	211	0	243.90141597143617	5.793688937951038	211	1.0	15.681009715107415
177	atap	357	3	137.24041456140236	4.1432280512917945	357	1.0	14.931903558068997
178	atmosfer	248	1	138.56975673082857	0.33747154862289935	248	1.0	15.449935050671165
179	audisi	242	0	171.0489300773738	0.22750106112057852	242	1.0	15.484981997770365
180	audio	251	5	397.27685918729765	0.14715797375593734	251	1.0	15.427034648561088
181	au	241	0	616.2935526040617	2.0301505476743906	145	1.0	16.225894776453238
182	awal	1019	15	508.66351989332	0.038255493805689274	4316	1.0	11.331907628080373
183	awalnya	637	0	299.39903822502635	0.0445544829070929	1579	1.0	12.78818545086046
184	awam	114	10	226.14849414151988	0.2606244811353717	114	1.0	16.570229284388876
185	awak	266	0	208.55994455932608	1.6152514909303053	266	1.0	15.355023403645697
186	awan	220	2	190.8490487144094	6.150713261149146	220	1.0	15.627816775941822
187	ayahnya	710	0	349.1412440504529	0.02322604359776939	1248	1.0	13.124548636011394
188	ayahandanya	192	0	136.10272516584817	7.63316448032856	192	1.0	15.823262298065172
189	ayah	577	5	427.8487126506535	0.014216366249020753	921	1.0	13.55773834020568
190	ayat	497	2	440.6889630186965	0.03952445212062603	661	1.0	14.0385088049447
191	ayam	369	7	258.26522958124707	3.252476548345036	497	1.0	14.429877398329912
192	bagian	2675	15	571.46830935765	0.005897600789653429	9272	1.0	10.231463839927905
193	banyak	1747	37	425.0862599739669	0.008752234403293901	8390	1.0	10.374744736515947
194	baru	3554	20	502.7705015832868	0.021778489115151352	6783	1.0	10.680163311421717
195	baik	1283	16	519.7796578859673	0.013085432271110309	4517	1.0	11.265337366515405
196	bahkan	936	5	404.3908654570059	0.014545105126817295	1870	1.0	12.539969983913197
197	bahwa	16177	0	488.64817887413915	0.003135382119828573	16177	1.0	9.425704035399873
198	band	814	0	445.6423552226674	0.1444466509050416	1218	1.0	13.15715330144332
199	batu	890	11	334.550194292763	0.008702963084595576	1458	1.0	12.888242329272858
200	batas	454	16	401.5330645617436	0.08657726725507181	628	1.0	14.096047214386257
201	barat	3363	12	560.3862918680708	0.0768380412512613	2492	1.0	12.123973054499313
202	bayi	455	9	254.4526165502322	5.146646780234117	455	1.0	14.573368991919445
203	bantuan	791	33	375.07307322035007	0.010876559604299191	1177	1.0	13.206265969704305
204	bandar	720	9	400.56911290662157	0.4893718618005731	268	1.0	15.33890373828242
205	bawah	2908	7	498.57146157380976	0.022157087020152143	5063	1.0	11.104538675279898
206	bahasa	4732	5	471.0289762535275	0.0019328569577307401	8816	1.0	10.290951799510779
207	bahan	828	13	426.94734964529044	0.022204153590746234	2107	1.0	12.368595423219228
208	babak	766	8	384.0872951407111	0.07286235256092406	1312	1.0	13.050490486081708
209	badan	1013	13	439.72007758581884	0.03734636637342841	959	1.0	13.499839956497478
210	bandara	516	1	266.31082142364625	4.3657646087929605	480	1.0	14.499839956497478
211	batasan	145	13	193.1934556650752	6.486995981479513	145	1.0	16.225894776453238
212	bagaimana	768	2	356.67632885941356	0.024619307763093512	768	1.0	13.823262298065172
213	bagi	1494	0	444.1665067521167	0.01044982301481233	5122	1.0	11.082284420049202
214	bangsa	799	8	418.169005522597	0.07790188525312533	1746	1.0	12.640109054573713
215	barang	588	15	386.1153796837563	0.04537164801106671	812	1.0	13.718751809098965
216	bangunan	870	7	316.6420430822981	0.006223991463568358	1838	1.0	12.562409779929578
217	balap	274	2	195.93101546882892	2.6225388637152465	274	1.0	15.281293015112325
218	banjir	279	10	137.78018446499854	0.111106601596899	279	1.0	15.286436318388285
219	bakar	508	10	385.0000995164269	0.01908806550945687	725	1.0	13.901991739380815
220	bangsawan	580	5	219.16516845900048	1.6312363029810888	580	1.0	14.228367262132757
221	bar	341	6	444.65943862156706	0.2751029784015783	394	1.0	14.790010492268788
222	barisan	227	29	363.33983914381315	5.666177831157562	155	1.0	16.11193858715615
223	baku	232	6	383.17092778350167	4.550196479348576	221	1.0	15.614819435412949
224	bank	738	0	363.6605875045146	0.24184186206679667	403	1.0	14.757507852581456
225	bagus	295	13	346.8250436623246	2.244965936426745	305	1.0	15.153624489963072
226	balik	482	15	435.7817590876495	0.03541275494354108	482	1.0	14.49685609805866
227	balapan	332	2	296.6143199729892	0.907479213700918	420	1.0	14.698042912266855
228	banyaknya	337	0	248.63962701117825	5.795258745949063	337	1.0	14.99365456916044
229	barangay	205	0	305.5471160801163	0.0095076953382461	192	1.0	15.808389021583643
230	babi	285	6	228.00701344543555	1.3963288862977112	285	1.0	15.240793652832574
231	basis	364	0	377.98601942773934	0.3006806525234219	364	1.0	14.900019497049211
232	bakal	228	7	399.65298034694604	0.15549290530928248	228	1.0	15.557738340205681
233	based	196	0	599.7158118040456	1.51445509528038	196	1.0	15.793667515876876
234	badai	216	7	313.2852448893845	6.269551813305907	201	1.0	15.750383418148076
235	basket	270	2	383.18126914042836	0.2873958760766429	237	1.0	15.438439411833336
236	bahaya	216	9	168.73828310628886	1.184456146253204	216	1.0	15.647535010556325
237	bangkit	151	21	230.85204803798112	2.0493618121605044	151	1.0	16.148932794638352
238	bakat	284	10	196.2790300328396	1.5890920576180372	284	1.0	15.260901226281149
239	ban	182	8	433.2670385618905	0.4405216203753831	133	1.0	16.34963014487548
240	bagaimanapun	182	0	374.09739751724896	0.3642731492862354	134	1.0	16.32825649408291
241	bambu	251	3	127.37791211439682	0.4298707408407532	251	1.0	15.427034648561088
242	baginya	136	0	215.41401656166806	9.81513761071598	136	1.0	16.286436318388287
243	batang	371	13	384.5022192633047	0.03807244135819116	392	1.0	14.793667515876876
244	bawahan	136	3	140.82100977809228	6.160872620694778	136	1.0	16.317687252372725
245	banding	103	3	110.28252120839873	4.865136585189301	103	1.0	16.70147381766713
246	baterai	149	0	131.24000510763787	7.696436233968543	149	1.0	16.16779182188967
247	bapak	351	0	228.71487292970912	4.678080271515581	144	1.0	16.19655081487109
248	bass	292	0	448.74655504715315	0.22798630871932227	308	1.0	15.139594930059015
249	batuan	254	2	108.65077664930074	3.1658816839179655	254	1.0	15.410094786139373
250	bangun	143	31	233.62979639499335	1.5709845548222114	143	1.0	16.225894776453238
251	bab	248	5	454.2331604546375	2.004943890678577	195	1.0	15.786362715253643
252	bahagia	133	4	298.30834162488776	7.276412820457516	133	1.0	16.34963014487548
253	bawang	226	7	273.97727448019043	0.4280711628218713	191	1.0	15.823262298065172
254	bacaan	164	4	152.5453631865425	8.868949679339805	164	1.0	16.040679903986327
255	basah	170	8	256.06790395697533	5.380608855976778	170	1.0	15.989454580631154
256	baris	282	23	176.87079842400135	3.6412282302473664	282	1.0	15.182099658573549
257	bakteri	338	2	3.7313469969458923	0.10328561271179638	338	1.0	15.010577872196908
258	backing	104	0	253.56909713645706	0.7338428625052634	104	1.0	16.70147381766713
259	barunya	164	0	298.1384109035368	9.56954871154413	164	1.0	16.02340191255449
260	baju	229	4	164.8564752603748	2.468124243499931	229	1.0	15.570229284388876
261	bata	116	1	146.0157701376185	3.912831955942614	116	1.0	16.53307628597141
262	baja	370	3	278.7321262017415	0.04421549288981623	370	1.0	14.88044395871245
263	balok	101	4	87.88915245347623	3.9061645098251874	101	1.0	16.743293993361757
264	bara	181	2	274.6708379274379	0.1721486391656218	181	1.0	15.89215737927624
265	batik	192	1	165.21099620804665	4.521750125764073	138	1.0	16.286436318388287
266	basa	171	1	265.7555609181396	0.7275205072506885	171	1.0	15.981091107696527
267	bayangan	108	34	125.08505265928622	4.048458875605354	108	1.0	16.634359621808592
268	bala	111	7	179.91835126199152	0.10240209846062646	111	1.0	16.60836441327565
269	bajak	124	1	100.37513526550546	9.810231631801974	124	1.0	16.449935050671165
270	bangku	138	9	96.86392887406909	7.027163443358048	138	1.0	16.296778262609745
271	bayaran	128	8	110.28255867868812	9.529946982860565	128	1.0	16.40449207991
272	baca	143	6	270.97119696796057	2.2729011785786053	143	1.0	16.2062659697043
273	besar	2647	28	531.8212267379186	0.001976342282775973	9771	1.0	10.149225579021069
274	berjuang	268	4	207.95773011353688	0.15887742632228546	268	1.0	15.333570293979381
275	berperan	1006	2	311.32131032234736	0.08069450602251131	1006	1.0	13.437008876226894
276	berkas	2078	6	94.65130999460142	1.7324122199894152	287	1.0	15.235810245318318
277	berjalan	1034	61	421.0725935938409	0.02083498762901397	1034	1.0	13.398911047646697
278	berasal	3597	6	466.0760842612192	0.004645252403568832	3597	1.0	11.594343942960712
279	beberapa	4902	11	477.35490326061625	0.0067049841175314566	10350	1.0	10.072672454032704
280	belajar	933	12	432.3314443239319	0.029140010716754264	1525	1.0	12.834518753408295
281	bekerja	2825	10	401.2865585631762	0.025273855788031235	2825	1.0	11.949132997614008
282	bermain	2169	27	508.2855655656733	0.028899592917004818	2169	1.0	12.3289196497098
283	berukuran	612	6	181.9376479134898	0.5504403799498154	612	1.0	14.153624489963072
284	berusia	1069	2	463.79801181361256	0.03778766734144287	1069	1.0	13.34963014487548
285	berada	5095	7	478.9523062204062	0.011927013215312372	5095	1.0	11.09294615887869
286	berbagai	1025	1	483.22205562397363	0.003118126508724635	4554	1.0	11.252384143251291
287	bersama	1380	10	524.5387795235183	0.00570329048218031	6079	1.0	10.834047976755109
288	be	519	0	700.2743806372431	0.22747864668616855	705	1.0	13.944044120941209
289	berikutnya	1492	0	429.5817286384454	0.014152579454079552	1492	1.0	12.865934667385392
290	bernama	3750	1	424.6080390123318	0.03647113078161047	3750	1.0	11.534222950523143
291	berisi	799	12	440.9802875873097	0.007534350156653004	1249	1.0	13.121098586441624
292	berubah	1526	26	378.56614353308385	0.0165002025525699	1526	1.0	12.82981788564248
293	berhasil	3595	36	336.2971514463294	0.004535698921614057	3595	1.0	11.600736398906463
294	berikut	1513	5	489.46901372221214	0.021541832635129998	1886	1.0	12.526976086434994
295	berdasarkan	1226	2	459.7046348489137	0.025903492899276116	2806	1.0	11.955775486958322
296	bertindak	503	4	283.58187981407644	0.02686062799549249	503	1.0	14.429877398329912
297	bersifat	944	4	377.30936409260914	0.029195566697158955	944	1.0	13.530022961993856
298	berbeda	946	2	488.75844832407915	0.004882846357649435	2445	1.0	12.15538781677565
299	berumur	762	3	310.7653193534133	0.2532216795668717	762	1.0	13.838290507297504
300	bertugas	658	2	327.61258485624853	0.008746988369405904	658	1.0	14.045031928526036
301	begitu	623	9	545.2713824846207	0.04964270398321847	1113	1.0	13.28386237472446
302	berdiri	1238	8	387.4011184710722	0.04360604696496096	1238	1.0	13.136108754280768
303	bergabung	2056	18	406.76074082252677	0.004870082978704645	2056	1.0	12.407290713262672
304	beracun	133	5	145.31391943594681	0.9470497781508848	133	1.0	16.317687252372725
305	bersangkutan	203	0	49.55196378010807	1.3039476504466805	203	1.0	15.736239235827806
306	berpartisipasi	513	3	222.79005410475062	0.1932692139497753	513	1.0	14.393351522304798
307	beserta	573	3	240.19400064151307	3.945248321400887	573	1.0	14.220962480911004
308	belum	1232	3	444.8076092076712	0.012782647948331045	2053	1.0	12.398214934223837
309	bentuk	1051	30	450.31421138307485	0.0053900552773453346	3211	1.0	11.759294472055473
310	berganti	399	3	263.05265039685395	2.0950391735125304	399	1.0	14.746834351067005
311	berat	706	29	444.9155616602274	0.013827482448517406	1225	1.0	13.141923736118986
312	bercerai	126	16	252.2918626000156	0.5317586477002127	126	1.0	16.427034648561087
313	berlanjut	412	2	264.86196372498824	3.9945120530438074	412	1.0	14.704912901633902
314	berita	540	5	387.7698062011214	0.01594148057713847	850	1.0	13.675938725559991
315	berupa	1612	0	379.2343349493446	0.00459116402565141	1612	1.0	12.75661537185959
316	bergantung	369	7	255.73774883520417	0.04003772490887059	369	1.0	14.884337874816941
317	beragama	348	1	306.6429228414174	0.1088656405299687	348	1.0	14.948113785250255
318	berjumlah	648	10	280.28223028598916	0.04129449179097552	648	1.0	14.073644667334113
319	berkembang	1402	35	372.211485601351	0.0065966508439854864	1402	1.0	12.958338456260716
320	bekas	527	20	428.38456011457333	0.05726992101191986	748	1.0	13.864972549950009
321	berarti	2114	4	429.09468433678023	0.009021765685523134	2114	1.0	12.359759100880959
322	berusaha	1156	17	299.51158484402913	0.01403431122281348	1156	1.0	13.233324981928725
323	berstatus	141	0	130.3862261251181	2.8382450743241514	141	1.0	16.19655081487109
324	berjudul	1901	0	395.29577958813445	0.011474418967117279	1901	1.0	12.512590658520931
325	best	1808	1	491.4775234907592	1.600548736975179	105	1.0	16.660831833169784
326	belas	862	3	494.91997829269076	0.048920227691100694	862	1.0	13.644229865832653
327	berbentuk	1067	11	311.5175706348428	0.07766673733521286	1067	1.0	13.352324254044742
328	belahan	148	5	302.29442105083234	4.300925242941122	148	1.0	16.16779182188967
329	bergerak	878	42	446.55694249830646	0.046415265222486554	878	1.0	13.634359621808592
330	bersenjata	295	2	172.86179343206896	1.5034968236747392	319	1.0	15.089289848210951
331	bebas	666	17	452.45555620690675	0.02606903094438241	1035	1.0	13.393351522304798
332	bertemu	1239	25	408.3181836809749	0.01647713780912526	1239	1.0	13.137269877112772
333	berpusat	375	2	234.4680057500948	2.2424139976302784	375	1.0	14.861130483655614
334	berkomunikasi	154	5	123.22565448725892	1.2585489553000246	154	1.0	16.139594930059015
335	beruang	122	1	115.37144533104949	8.550857905481683	122	1.0	16.461523024946377
336	berlari	118	13	193.7410773527496	0.1406298060921811	118	1.0	16.52090157202531
337	bertujuan	430	8	238.5665724958002	0.5479662978326222	430	1.0	14.660831833169784
